Entity,Match,Matched Entity,Score
tacchycardic,False,Mesocardia,0.78226435
alerted,True,Plague,0.92638993
POD#0,False,Declines lab draws,0.7472112
2243,False,Page kidney,0.74692523
hemoperitonium,True,Hemopericardium,0.8643987
evacuated,True,Paralysis,0.91962844
Intraoperatively,False,Hx of intraoperative unintended awareness under general anesthesia,0.76822126
emobolization,False,Anejaculation,0.80552566
self-extubated,False,Contusion,0.73222244
POD#1,False,Type 1 MI,0.71134186
gent/clinda,False,Right talipes valgus,0.7298401
POD#3,False,DM 1,0.7031636
Antibiotics,True,Rash,0.9531313
POD#8,False,Declines lab draws,0.70664454
POD#9,False,DM 1,0.68207324
ambultating,False,Deconditioning,0.7382201
antiointment,False,Adherent prepuce,0.76870596
Serax,False,Anuria,0.779937
01-05-1997,False,Elevated CA 19-9,0.5700356
screened,True,Pneumonia,0.90348667
#NAME?,False,Photophobia,0.6999041
medflighted,False,Breakthrough bleeding,0.7740246
nonoperative,False,Intraoperative unintended awareness under general anesthesia,0.7232797
repaired,True,Arthritis,0.89257383
Oct-27,False,Elevated CA 27-29,0.69755125
fitted,True,Paralysis,0.87281024
1981,False,Fatigue,0.8375872
11/18/97,False,"Chimera 46, XX/46, XY",0.61572933
Methicillin,False,Bilat hydroxychloroquine retinopathy,0.7818204
disorientation,False,Visual hallucination,0.7688414
TPN,False,MRSA carrier,0.7943367
trasnferred,False,Right Heberdens nodes w arthropathy,0.7731075
05-Aug,False,Elevated CA 27-29,0.6819498
pannus,False,Pruritus,0.8328828
05-Nov,False,Elevated CA 19-9,0.6735414
Transferred,True,Paralysis,0.87635446
phenylephrine,False,Phenytoin overdose,0.83156264
SR,False,Arthritis,0.8260857
Nov-30,False,"Bladder cancer, dome",0.65067583
19-03-2014,False,"46, XX true hermaphrodite",0.5211868
22-03-2014,False,"46, XX true hermaphrodite",0.50881195
Trazodone,False,Petechiae,0.7958668
Lactulose,False,Furunculosis,0.81793916
Rifaximine,False,Enoxaparin overdose,0.841927
Today,False,Headache,0.82430494
03-03-2014,False,Elevated CA 27-29,0.5614707
02-04-2014,False,Elevated CA 27-29,0.52074856
Ultrasound,True,Vomiting,0.8590969
04-04-2014,False,Elevated CA 27-29,0.55775696
MMF,False,DM 1,0.7536347
Fluconazole,True,Dipyridamole overdose,0.85055745
Glucose,True,Pneumonia,0.91770566
AST,False,Elevated AST,0.78466654
ALT,True,Rash,0.8971819
07-04-2014,False,Elevated CA 19-9,0.53249276
Prednisone,False,Naproxen overdose,0.77025455
b.i.d,False,MRSA pneumonia,0.60929716
Diet,True,Vomiting,0.86178064
08-04-2014,False,Elevated CA 19-9,0.5278999
urinating,False,Straining on urination,0.7724867
Drains,True,Plague,0.9263774
10-04-2014,False,Elevated CA 27-29,0.5239848
03-06-1999,False,Elevated CA 19-9,0.5690365
03/20/99,False,"Chimera 46, XX/46, XY",0.59940255
complaining,True,Fatigue,0.9427185
P02,False,DM 1,0.7274361
PC02,False,DM 1,0.6880943
PH,True,Arthritis,0.8541258
stabilized,True,Fatigue,0.9362868
Levaquin,False,Macule,0.7579109
04-02-1999,False,Elevated CA 19-9,0.5690426
independence,False,Divorce,0.80841714
Discussion,True,Fatigue,0.9106653
sending,True,Plague,0.9077939
rubella,True,Rubella,1.0000002
Betamethasone,False,Enoxaparin overdose,0.7966309
clindamycin,False,Anticholinesterase overdose,0.79206383
11-Apr,False,Elevated CA 27-29,0.7173702
PPROM,False,RSV pneumonia,0.7432624
CPAP,False,CPAP dependence,0.775245
Nov-14,False,Elevated CA 19-9,0.65203786
length,True,Fatigue,0.90497893
Nov-13,False,Elevated CA 19-9,0.65823144
Hematocrit,True,Fhx of hematopoietic cancer,0.86901283
gentamycin,False,Rifampicin antibiotic overdose,0.8241148
30-09-2016,False,Elevated CA 27-29,0.5407109
02-04-2017,False,Elevated CA 27-29,0.5339914
It,True,Arthritis,0.89817536
Radiates,False,Solar lentigo,0.7175527
Hyperlipidemia,True,Hyperlipidemia,1.0
Flexeril,False,Vaginismus,0.7667334
exertion,False,Exertional chest pain,0.7713387
PND,False,Rh positive,0.74584603
convinced,True,Rash,0.9318656
BNP,False,Paralysis,0.7798322
cardiomegaly,True,Cardiomegaly,0.99999976
DOE,False,Mania,0.8287916
Lisinopril,False,Abnl anal Pap LGSIL (low grade squamous intraepithelial lesion),0.7220162
counceled,False,Macule,0.75708276
Discharged,True,Arthritis,0.9344666
05-Feb,False,Elevated CA 27-29,0.69439346
claudication,False,Hx of claudication,0.7921616
thrombectomy,False,Superficial thrombophlebitis in pregnancy,0.8465101
May-19,False,Irregular periods,0.60653925
22-08-2011,False,"46, XX true hermaphrodite",0.49475586
25-08-2011,False,Elevated CA 27-29,0.49788195
terbutaline,False,Salicylate overdose,0.79491854
Prozac,False,Vasa previa,0.66770786
breastfeeding,False,Premature breast development,0.8184107
Medications,True,Pneumonia,0.8979774
Sep-27,False,Elevated CA 27-29,0.6064465
05-10-2011,False,Elevated CA 27-29,0.5717248
immunizations,True,Infection following immunization,0.8749816
Immunizations,True,Infection following immunization,0.8749816
annually,False,Agitation,0.78502274
influenza,True,Influenza,0.9999999
EMS,True,Arthritis,0.8840531
dinner,True,Headache,0.87283367
exubated,False,Acute abdomen,0.68434036
Overnight,True,Plague,0.888311
noticed,True,Worries,0.92479706
splinted,False,Effusion of bilat elbows,0.7521517
qid,False,Id reaction,0.7420316
clozaril,False,Clonus,0.71747077
Plastic,True,Arthritis,0.9461117
splints,False,Webbing of neck,0.7416835
SI,False,Worries,0.84593564
psychiatry,True,Schizophrenia,0.90621364
1980,False,Headache,0.82373464
1988,False,Corn,0.81869084
reviewed,False,Pneumonia,0.8182187
nitrates,False,Nitrate overdose,0.8037603
explored,True,Loneliness,0.87213194
2011,False,Pneumonia,0.84425884
Hypercholesterolemia,True,Hypercholesterolemia,1.0
presenting,True,Arthritis,0.9116858
arrested,True,Paralysis,0.8678419
n/v/palpitations,False,Acute DVT of left internal jugular vein,0.74923956
integrillin,False,Niacin deficiency,0.764244
intervened,True,Pneumonia,0.91151947
STEMI,False,Glanders,0.817539
stented,False,Plague,0.8214281
statin,False,Gram negative pneumonia,0.71260375
BB,False,Mania,0.73772824
Integrillin,False,Niacin deficiency,0.764244
TN,True,Fatigue,0.8519456
V/ICD,False,DM 1 wo complications,0.73513305
euvolemic,False,Oculogyric crisis,0.7586679
Rhythm,True,Fatigue,0.9377782
ectopy,False,Cataplexy,0.75714934
metformin,False,Niacin deficiency,0.80767256
SSI,False,Rh negative,0.75625205
CCB,False,DM 2,0.7955719
phentolamine,True,Phenytoin overdose,0.85035086
beta-blocker,True,Adverse effect of beta blocker,0.851786
advised,True,Pneumonia,0.8929431
CIWA,False,Macule,0.81757367
CIWAs,False,Macule,0.8128683
lipitor,False,Lipoma,0.84644455
LDL,False,DM 2,0.7977649
HDL,False,Hgb D trait,0.7955472
ck,False,Rash,0.80133706
Mg/K/Ca,False,COPD stage 2 moderate (FEV1 50-79%),0.6555524
Neurontin,False,Lipoid pneumonia,0.7862702
Narcan,False,Sialorrhea,0.74116284
bradycardic,True,Bradycardia,0.90977985
atropine,False,Enoxaparin overdose,0.7647433
barbiturates,False,Poisoning by barbiturate,0.7453624
opiates,False,ACE inhibitor overdose,0.76656824
D10,False,DM 1,0.8190307
01-Nov,False,Elevated CA 19-9,0.68011546
13-01-2017,False,Elevated CA 27-29,0.5429439
15-01-2017,False,Elevated CA 27-29,0.5257887
notified,True,Pneumonia,0.9110882
contacted,True,Fatigue,0.9048562
conversations,True,Pneumonia,0.87872386
stated,True,Mania,0.8715747
transported,True,Rash,0.9325424
paralyzed,True,Paralysis,0.91848695
Crystalloid,False,Lipoma,0.813424
restraint,True,Tremor,0.88928354
casted,False,Deaf,0.69872594
BuSpar,False,AV block,0.76595914
sitters,False,Back disorder,0.7727966
rehabilitated,False,Awaiting lung transplant,0.6954764
Droperidol,False,Alkaptonuria,0.75348383
03-04-2016,False,Elevated CA 27-29,0.5629493
04-Feb,False,Elevated CA 27-29,0.6861641
narrowed,True,Glare,0.9157554
06-04-2016,False,Elevated CA 27-29,0.5442225
drive,True,Fatigue,0.90721464
01-05-2015,False,Elevated CA 27-29,0.52562183
Doxycycline,False,Right hydroxychloroquine retinopathy,0.84849393
hypovolemia,True,Hypovolemia,1.0000002
Hypertension,False,Kidney disease,0.8440958
indicates,False,Pneumonia,0.734238
Nifedipine,False,Acetaminophen overdose,0.7737419
radiates,False,Solar lentigo,0.7175527
read,True,Burn,0.87904716
ESR,False,MRSA pneumonia,0.8193793
CPR,False,Blunt trauma,0.72090685
distracted,True,Fatigue,0.9470261
maneuvers,True,Rash,0.9280109
pneumoboots,False,Oligomeganephronia,0.7948744
"CHF,COPD",False,"CHF, stage B, unspecified",0.7085232
pulseless,False,Normal hearing,0.81178254
BiPAP,False,Bilat pneumonia,0.78186476
hypothermic,True,Hypothermia,0.9040193
pnuemobilia,False,Macrocheilia,0.84221953
Sylvia,True,Vertigo,0.89113396
EF20%,False,Severe obesity (BMI >= 40),0.66632307
DNR/DNI,False,"CHF, stage D",0.61595607
VSS,False,Canities,0.7772901
PTx,False,FHX of CAD,0.73376155
6pm,False,Sleep related groaning,0.63358366
Jul-31,False,Elevated CA 27-29,0.58448523
loc,False,Bruit,0.7639087
dobutamine-MIBI,False,Adverse effect of antihyperlipidemic drug,0.82550716
Falls,True,Vertigo,0.90431446
safe,True,Fatigue,0.859674
interrogated,False,Hostility,0.77388704
amyloidosis,True,Cardiac amyloidosis,0.9442031
ACS,False,Complete SAB,0.7788229
cozaar,False,Bezoar,0.8165481
restarted,True,Plague,0.905969
TSH,False,Elevated TSH,0.81174463
lunch,False,Headache,0.83134425
Versed,False,Divorce,0.73296565
Fentanyl,True,Poisoning by fentanyl,0.87862694
Neuro-checks,False,"Acoustic neuroma, bilat vestibular nerve",0.7983304
Integrilin,False,Febrile nonhemolytic transfusion reaction,0.7588891
diltiazem,False,Bilat Adies pupil,0.7507136
occlusions,False,Centric occlusion maximum intercuspation discrepancy,0.80437857
light-headiness,False,Lightheadedness,0.7326976
20-10-2014,False,Elevated CA 19-9,0.58152485
Endoscopies,False,Hx of colonoscopy,0.7896967
upright,True,Paralysis,0.854257
05-Mar,False,Elevated CA 27-29,0.6706853
05-Apr,False,Elevated CA 27-29,0.69241023
Octreotide,False,Acetonuria,0.7250653
4/16/95,False,"Chimera 46, XX/46, XY",0.6067835
1983,False,Headache,0.80461824
Streptokinase,False,Arginosuccinate lyase deficiency,0.8152238
angioplastied,False,Esophageal web,0.77681327
21-10-2015,False,Elevated CA 27-29,0.5757655
Oct-30,False,Elevated CA 27-29,0.6664196
diuretics,False,Diuretic overdose,0.7864883
aphasia,True,Aphasia,0.9999998
TIA,True,Headache,0.87855947
transition,True,Arthritis,0.93691087
Augmentin,False,Lipoid pneumonia,0.78196836
refusing,True,Fatigue,0.9319162
rehydration,True,Dehydration,0.9495791
Ofloxacin,False,Poisoning by dipyridamole,0.81664836
Workup,False,Burnout,0.77058065
complicated,True,Loneliness,0.91216075
CCAM,False,MRSA carrier,0.80351067
vigorous,True,Corn,0.8551546
hypothyroidism,True,Hypothyroidism,1.0000002
hematochezia,False,Hematospermia,0.84594196
11/28/02,False,Elevated CA 27-29,0.60341823
Dulcolax,False,Atelectasis,0.77639276
12-03-2002,False,Elevated CA 27-29,0.5433986
volvulus,True,Cecal volvulus,0.89112973
atherosclerosis,True,Atherosclerosis,0.9999999
endothelialitis,True,Otomycosis,0.8766084
Imuran,False,Ketonuria,0.78366566
Hydrocortisone,False,Dihydropteridine reductase deficiency,0.8009557
defibrillation,False,Presence of cardiac defibrillator,0.821586
resuscitated,False,Do not resuscitate status,0.8228556
defibrillated,False,Presence of cardiac defibrillator,0.81804115
07-04-1994,False,Elevated CA 27-29,0.5668464
prosthesis,False,Prosthesis infection,0.7326957
02-11-2002,False,Elevated CA 27-29,0.5487422
03-02-2002,False,Elevated CA 27-29,0.5415838
pus,False,Liver mass,0.77291656
packing,True,Arthritis,0.9078431
qd,False,Q fever,0.7943307
connection,True,Fatigue,0.9278339
improvemeent,False,Burn,0.7388673
sensitivities,False,Confusional arousals,0.72833836
8/23/93,False,"Chimera 46, XX/46, XY",0.615566
epistaxis,True,Epistaxis,1.0
uremia,True,Uremia,0.9999998
communicate,True,Glare,0.8747685
senility,True,Senility,1.0
Aggrastat,False,Vulvar burning,0.7339329
PCW,False,Abnl CBC,0.71523875
disappeared,True,Loneliness,0.8956938
inferoposteriorakinesis,False,Pneumopyopericardium,0.79458797
07-Jan,False,Elevated CA 27-29,0.6719727
07-Mar,False,Elevated CA 27-29,0.6696094
Extubation,False,Anejaculation,0.8137061
Jul-14,False,Elevated CA 27-29,0.6034727
re-intubated,False,Failed intubation,0.7501706
transfered,False,Missed abortion,0.76077926
ARDS,False,Ainhum,0.72230995
BAL,True,Mania,0.90732604
Jul-17,False,Elevated CA 27-29,0.60326064
extubating,False,Contusion,0.795211
displaced,True,Arthritis,0.91945475
deflated,False,Paralysis,0.813053
oxygenating,False,Drowning,0.82623583
30-07-2019,False,Advance directive on file,0.5578886
ciprofloxacin,False,Enoxaparin overdose,0.81774867
falgyl,False,Sialorrhea,0.67852193
zosyn,False,Ketonuria,0.77545035
transitioned,True,Arthritis,0.8868347
Albano,False,Viremia,0.6431259
D5W,False,DM 1,0.7627776
ketosis,True,Ketosis,0.99999964
nauseated,False,Dizziness,0.79901123
erythromycin,False,Erythropoietin resistant anemia in CKD,0.84790105
pro-motility,False,Hx of eye prosthesis,0.705446
phenergan,False,Ketonuria,0.79582965
anzemet,False,Anuria,0.68501854
zofran,False,Anuria,0.7836763
zelnorm,False,Eschar,0.7185259
anti-GBM,False,Viral exanthem,0.7823321
hematemesis,True,Hematemesis,0.9999997
PE,False,Arthritis,0.7296884
tracheobronchomalacia,True,Laryngomalacia,0.8867936
PMR,False,Agitation,0.6605917
06-Jul,False,Elevated CA 27-29,0.6127507
tracheobronchoplasty,True,Tracheobronchitis,0.860986
indicated,False,Arthritis,0.8302485
Thoracics,False,Hx of thoracic surgery,0.81960875
resolves,False,Callosity,0.74694943
restart,False,Vertigo,0.80261606
nebs,False,Nevus,0.8171413
amio,False,Amyelia,0.7927951
b-blocker,False,"CHF, stage D",0.59338945
benadryl,False,Anuria,0.7188354
hydrocort,True,Hydroureter,0.86702657
reveals,True,Arthritis,0.90452963
09-03-1992,False,Elevated CA 27-29,0.59261477
intraoperatively,False,Hx of intraoperative unintended awareness under general anesthesia,0.76822126
hepatosplenomegaly,True,Hepatosplenomegaly,1.0
04-03-1993,False,Elevated CA 27-29,0.59577286
3-16-93,False,Elevated CA 19-9,0.5974366
3-20-93,False,Elevated CA 19-9,0.60390073
cardioverted,False,Optic nerve compression,0.8202724
3-27-93,False,Elevated CA 27-29,0.6247993
maintained,True,Rash,0.8500763
04-02-1993,False,Elevated CA 27-29,0.5738975
scar,True,Plague,0.89836186
5/15/93,False,"Chimera 46, XX/46, XY",0.6199368
4/29/93,False,Elevated CA 27-29,0.60843843
4/30/93,False,"Chimera 46, XX/46, XY",0.61383104
PTs,False,Loneliness,0.79001784
ANCA,False,Anuria,0.82766956
ANA,True,Vertigo,0.8830241
05-May,False,Elevated CA 27-29,0.6400529
05-06-1993,False,Elevated CA 27-29,0.6015986
Anticoagulation,False,Declines anticoagulation therapy,0.8368409
hyperthyroidism,True,Hyperthyroidism,1.0
12-03-2010,False,Elevated CA 27-29,0.5623814
sleepy,True,Worries,0.89316154
Procainamide,False,Long term leflunomide therapy,0.80207056
Diltiazem,False,Bilat Adies pupil,0.7507136
Esmolol,False,Eschar,0.7810945
Sotalol,False,Amiodarone overdose,0.80022573
11-02-1993,False,Elevated CA 27-29,0.5792128
May-24,False,Irregular periods,0.60156876
lysis,False,Phoria,0.817751
MB&apos;s,False,FHX of CAD,0.75596386
ashen,False,Pallor,0.7845706
hypercholesterolemia,True,Hypercholesterolemia,1.0
10-27-93,False,Elevated CA 27-29,0.6183646
12-10-1993,False,Elevated CA 27-29,0.65732336
pneumonectomy,True,Alveolar pneumopathy,0.8729423
12-04-1993,False,Elevated CA 27-29,0.5675454
Dec-92,False,Elevated CA 27-29,0.6579993
Nov-93,False,Elevated CA 19-9,0.6805168
allergic,True,Arthritis,0.95304585
Percodan,False,Posthitis,0.81040704
itchiness,False,Seed allergy,0.74107754
Triamcinolone,False,Enoxaparin overdose,0.84754884
19-05-2012,False,"46, XX true hermaphrodite",0.52665293
obesity,True,Severe obesity,0.89970237
nonradiating,False,Overactivity,0.77996993
sweating,True,Headache,0.9267696
triglycerides,False,Endogenous hypertriglyceridemia,0.7609418
HDL32,False,Hx of UTI,0.67874056
hydrochlorothiazide,True,Right hydroxychloroquine retinopathy,0.86160445
BIPAP,False,Bilat pneumonia,0.78186476
cefazolin,False,Long term tocilizumab therapy,0.8373743
POD#5,False,Type 1 MI,0.70674896
POD#7,False,DM 1,0.6839805
Feb-95,False,Elevated CA 27-29,0.6537392
Oct-95,False,Elevated CA 27-29,0.6703594
Cytoxan,False,Bilat hydroxychloroquine retinopathy,0.8355087
2003,False,Headache,0.8179891
2009,False,Vertigo,0.8407022
repair/replacement,False,Tender joint,0.75086063
Restlessness,True,Nervousness,0.87273365
stablized,False,Rash,0.7648332
insertion,True,Pneumonia,0.8701553
retaining,True,Fatigue,0.8682195
1966,False,Agitation,0.8070011
splenectomy,True,Hx of splenectomy,0.8629818
tonsillectomy,True,Hx of tonsillectomy,0.88985205
