Entity,Match,Matched Entity,Score
incident,True,Confusion,0.95111203
hepatitis C cirrhosis,True,Alcoholic cirrhosis,0.9606376
encephalopathy,True,Encephalopathy,0.9999998
positive esophageal varices,True,Esophageal varices,0.97682714
worsening confusion,True,Rebound headache,0.90904987
lethargy,True,Lethargy,1.0000001
increased lethargy,True,Lethargy,0.94474906
the symptoms,True,Mood swings,0.89883757
yellowish eyes,True,Lentigo,0.90101254
some shaking,True,Tetany,0.9151877
any abdominal pain,True,Acute abdominal pain,0.9355484
cold,True,Fever,0.95738393
Difficulty with word finding,True,Cognitive deficit in communication skills,0.90558636
any pain,True,Generalized pain,0.9001898
discomfort,True,Confusion,0.9432264
Slightly distended,True,Bladder distention,0.89830935
severe portal hypertension,True,Hx of portal hypertension,0.95922816
massive peri splenic varices,True,Thrombosis of splenic artery,0.9202913
splenorenal shunt,True,Presence of portal systemic shunt,0.92785037
Repeat hepato fungal flare,True,Hx of hepatitis A,0.9279201
a decreased and sluggish flow within the right and left hepatic veins,True,Bilat objective pulsatile tinnitus,0.87730265
"loss of normal respiratory variations , wave forms and the intrahepatic portion",True,"Sleep disorder, disruptions of 24 hour cycle",0.88943434
diminished color flow,True,Acquired color vision deficiency,0.88440394
thrombus within the left and right hepatic veins,True,Thrombosis of right iliac artery,0.948679
Caval narrowing,True,Superior vena cava injury,0.91238266
multiple transient ischemic attacks,True,Transient cerebral ischemia,0.9535468
a small patent foramen ovale,True,Patent foramen ovale,0.96372193
valvular disease,True,Aortic valve disease,0.9417324
his PFO,True,Bruit,0.8673174
his patent foramen ovale ( PFO ),True,Patent foramen ovale,0.9591004
postoperative anemia,True,Postoperative pneumonia,0.9706187
severe chronic obstructive pulmonary disease,True,Chronic obstructive asthma,0.94333315
respiratory insuffiencey,True,Respiratory insufficiency,0.9527985
pneumonia,True,Pneumonia,1.0
some blood at the site,True,Fibrosis of injection site,0.90403736
slight shortness of breath,True,Dyspnea,0.8796997
increasing shortness of breath,True,Dyspnea,0.896997
confused,True,Confusion,0.9719976
recent upper respiratory infections,True,Upper respiratory tract disease,0.9475704
change in cough,True,Change in bowel habit,0.9137418
sputum,True,Abnl sputum,0.9146959
moderate respiratory distress,True,Acute respiratory distress,0.9610231
new changes,True,Picks disease,0.8854221
his usual severe bilateral emphysema_____,True,Bullous emphysema,0.94294643
scarring in both lungs,True,Renal scarring,0.91909266
new air space opacifications in the left apex and the right lower lobe,True,Changes in bilat breast skin,0.87130415
asymmetric pulmonary edema,True,Acute pulmonary edema,0.9350667
gram negative pneumonia,True,Gram negative pneumonia,0.99999994
the opacities,True,Bilat vitreous opacity,0.8948162
pulmonary edema,True,Pulmonary edema,0.99999964
some abnormality in the right lower lobe,True,"Edema, right lower eyelid",0.90867376
a serious pneumonia,True,Recurrent pneumonia,0.9231775
mild epigastric discomfort,True,Epigastric abdominal rigidity,0.9542223
gastritis,True,Gastritis,1.0
gastroesophageal reflux disease,True,Gastroesophageal reflux,0.99999994
gastrointestinal bleeding,True,Gastrointestinal tract cancer,0.9629543
The patient &apos;s abdominal pain,False,Relational problems w in-laws,0.84595865
his right hip pain,True,Right thigh pain,0.9507021
his pain,True,Painful scar,0.90984863
requires a bannister,True,Presence of PICC line,0.9079728
trouble with his shoes and socks,True,Left itchy eye,0.8837632
active issues,True,Acute MI,0.9018887
His incision,True,Incisional hernia,0.9037283
erythema,True,Erythema,1.0
deep venous thrombosis in the lower extremities,True,Cerebral venous thrombosis in pregnancy,0.9850497
IVF pregnancy,True,Presence of iud,0.88196266
IUGR,True,IUD surveillance,0.93351173
2 vessel cord,True,Neck blood vessel injury,0.8975216
demise of twin A,True,Continuing twin pregnancy after sab of one or more fetuses,0.9157994
IUGR of twin A,True,Continuing twin pregnancy after sab of one or more fetuses,0.92322
preterm labor,True,Preterm labor w preterm delivery,0.9796594
PPROM,True,PPD positive,0.90005374
transverse lie,True,Excessive horizontal overlap,0.86453253
Abruption,True,Acute MI,0.89416337
mild respiratory distress syndrome,True,Acute adult respiratory distress syndrome,0.96091676
apnea,True,Apnea,0.99999976
bradycardia of prematurity,True,Neonatal bradycardia,0.9548415
non-ST-elevation myocardial infarction,True,Silent myocardial ischemia,0.8812319
instent restenosis,True,Coronary artery stent stenosis,0.9140636
her anginal equivalent,True,Stable angina,0.93724763
MI,True,Confusion,0.94724846
It,True,Canities,0.86274004
Radiates,True,Solar lentigo,0.8656287
Chest pain,True,Chest pain,0.99999976
disease,True,Fever,0.9562501
mild diffuse instent restenosis in the mid stent,True,Presence of stent of CABG,0.90486336
flow-limiting stenoses,True,Vascular graft stenosis,0.915085
mild worsening,True,Subjective visual disturbance,0.89379704
her asthma attacks,True,Intermittent asthma w allergic rhinitis,0.94715595
the asthma exacerbation,True,Acute exacerbation of asthma COPD overlap syndrome (Asthma w COPD),0.9634559
an allergy,True,Allergic reaction to allergy immunotherapy,0.955456
Hyperlipidemia,True,Hyperlipidemia,1.0
Back pain,True,Back pain,1.0
a chronic issue,True,Pain disorder w psychological factors,0.901685
cocaine use,True,Cocaine withdrawal,0.92928815
LE edema,True,Edema,0.9388683
b/l LE edema,True,Bilat orbital edema,0.90980625
dyspnea,True,Dyspnea,0.9999998
2-pillow orthopnea,True,Orthopnea,0.92524564
PND,True,Pimples,0.9236458
any recent chest pain,True,Hx of chest pain,0.8809941
palpitations,True,Palpitations,1.0000002
headache,True,Headache,0.99999994
numbness,True,Tingling sensation,0.95186913
abd pain,True,Abnl abdominal MRI,0.92514896
hematuria,True,Hematuria,1.0
recent viral syndromes,True,Viral syndrome,0.9310545
URI s.,True,Spirillosis,0.9111504
elevated,True,Canities,0.87313974
cardiomegaly,True,Cardiomegaly,1.0000002
pulm edema,True,Bilat orbital edema,0.9349547
cocaine abuse,True,Cocaine withdrawal,0.96728116
DOE,False,Melena,0.8238576
diastolic heart failure,True,"Diastolic heart failure, acute",0.9691201
Hypertensive urgency,True,Hypertensive urgency,0.9999999
chronic HTN,True,Secondary HTN,0.93652207
end-organ damage,True,Urinary organ injury,0.91076714
elevated creatinine,True,Elevated serum creatinine,0.98749566
a chronic problem,True,Pain disorder w psychological factors,0.900262
His lower extremity edema,True,"Edema, left lower eyelid",0.92776936
Renal Failure,True,Renal failure,0.9999999
acute hypertensive nephropathy,True,Hypertensive nephrosclerosis,0.9602113
long-standing hypertensive disease,True,Hypertensive heart disease,0.9514541
substance abuse,True,Adult abuse,0.9204696
metastatic ovarian carcinoma,True,Adenocarcinoma metastatic to bilat kidneys,0.9498252
widely metastatic ovarian carcinoma,True,Left ovarian cancer,0.9502776
sigmoid narrowing,True,Sigmoid colon injury,0.9560816
a large left ovarian mass,True,Left ovarian mass,0.9648159
distal ileal narrowing,True,Terminal ileitis,0.94021624
a right ovarian mass,True,Right ovarian mass,0.97842777
right foot pain,True,Right foot pain,1.0
increased numbness of the right foot,True,Localized swelling on right lower leg,0.93266845
no pedal pulses,True,Bilat lower leg pain,0.898828
claudication,True,Neurogenic claudication,0.9311038
an embolus in the right profunda / femoral artery,True,Embolism of right leg artery,0.9609451
an occlusion in the proximal calf,True,Hx of cerebral artery occlusive disease wo infarction,0.9169988
an occlusion of posterior tibial artery,True,Centric occlusion maximum intercuspation discrepancy,0.920227
The estimated blood loss,True,Hx of intraoperative unintended awareness under general anesthesia,0.8777715
a cold right lower extremity,True,Localized swelling on left lower leg,0.9218203
diminished pulses,True,Declines treatment,0.893865
problem,True,Confusion,0.95147085
a spontaneous triamniotic-trichorionic triplet pregnancy,True,Chorioamnionitis,0.9134356
spontaneous abortion,True,Threatened abortion,0.945844
a shortened cervix,True,Uterine cervix stenosis,0.9412364
prematurity,True,Hx of prematurity,0.94100124
Nondysmorphic,True,Pseudo-hurler polydystrophy,0.9001561
preterm,True,Preterm delivery before 37 weeks,0.9128713
mild respiratory distress,True,Acute respiratory distress,0.95631266
Mild intercostal and sternal retractions,True,Right clavicle sternal end Fx,0.91533816
masses,True,Worries,0.92098516
spontaneous apnea,True,Apnea,0.96146214
murmurs,True,Worries,0.9213159
unconjungated hyperbilirubinemia,True,Bilat congenital exotropia,0.91380435
neurological concerns,True,Cerebellar cancer,0.9189483
oxygen desaturation,True,Hypoxemia,0.92239815
abnormal results,True,Absent reflex,0.90426433
chronic lung disease,True,Restrictive lung disease,0.9499359
influenza,True,Influenza,1.0000001
Prematurity at 34 weeks gestation,True,Preterm delivery before 37 weeks,0.93965113
Unconjugated hyperbilirubinemia,True,Hydroxykynureninuria,0.8939889
Bipolar disorder,True,"Bipolar 2 disorder, depressed episode in full remission",0.9597193
apparent alprazolam overdose,True,Carbamazepine overdose,0.9431864
unable to give a history,True,Suspected mental condition not found,0.85422677
suicidal ideations,True,Suicidal ideation,0.9926098
self mutilation,True,Deaf mutism,0.9061545
feeling down,True,Mood swings,0.8500968
benzo overdose,True,Drug overdose,0.9428927
widened A-a gradient,True,AV junctional rhythm,0.87819386
bilateral,True,Angry,0.94901574
bilateral pulmonary pulmonary embolisms embolisms,True,Recurrent pulmonary embolism,0.9536471
DVT,True,CMV infection,0.93054575
painful bullae on hands and arm,True,Localized swelling on bilat lower legs,0.9192064
swelling,True,Confusion,0.9478166
trauma,True,Burn,0.95108306
compartment syndrome,True,Compartment syndrome,1.0000001
any compartment syndrome,True,Traumatic compartment syndrome of abdomen,0.92834044
some poor range of motion,True,Flexion deformity of bilat ankles,0.8966716
SI,True,Angry,0.95307237
UTI,True,Anuria,0.8865211
progressive angina,True,Stable angina,0.976358
rheumatoid fever,True,Rheumatoid arthritis,0.9710613
a heart murmur,True,Heart murmur,0.9246254
exertional angina,True,Unstable angina,0.9639467
a positive stress test,True,Treadmill stress test negative for angina pectoris,0.8849649
occluded,True,Cerebral artery occlusion,0.89106035
complete heart block,True,Right bundle branch block,0.93539846
a tight left internal mammary artery,True,Left axillary artery injury,0.9238589
left anterior descending stenosis,True,Left renal artery stenosis,0.9494779
obtuse marginal 1 stenosis,True,"Acquired stenosis, left nasolacrimal duct",0.9119284
apical tip akinesis,True,Hx of deep lamellar endothelial keratectomy,0.9007622
exertional left chest burning,True,Exertional chest pain,0.9535683
radiating to the left neck and arm,True,Localized swelling on left lower leg,0.92012537
these symptoms,True,Mood swings,0.9129729
diffuse ischemic ST segment changes,True,Left ischemic optic neuropathy,0.9158082
increased lung uptake,True,Hx of lung transplant,0.88711905
a reversible anterior and lateral defect,True,Bilat lower eyelid retraction,0.9015576
Her cardiac risk factors,True,Hypertensive heart disease,0.8909978
elevated cholesterol,True,Hypercholesterolemia,0.9403728
lactose intolerance,True,Lactose intolerance,0.9999999
a remote gastrointestinal bleed,True,Burn of gastrointestinal tract,0.9490094
multiple ectopic pregnancies,True,Hx of ectopic pregnancy,0.9454104
mid term miscarriages,True,Second trimester pregnancy termination,0.8807905
akinesis of the anterior wall,True,Bilat paresis of accommodation,0.9199226
dyskinesis of the apex,True,Somatic dysfunction of right sacroiliac joint,0.93466043
significant stenosis,True,Vascular graft stenosis,0.90070605
an outflow lesion in the obtuse marginal 2,True,"Left arm artery stenosis, unspecified symptoms",0.9080154
severe distal lesion,True,Left radial nerve lesion,0.90552956
her culprit lesion,True,"Left middle finger abrasion, w infection",0.8751592
the severe disease,True,Pulmonary siderosis,0.90121293
failure to sense,True,Breath holding spell,0.8892387
not sense the atrial contraction,True,Hx of atrial flutter,0.912804
competition of firing,True,Lack of coordination,0.8861946
her coronary artery disease,True,Acquired coronary artery fistula,0.93247694
very symptomatic,True,Asymptomatic microscopic hematuria,0.9326904
significant pacemaker failure,True,Cardiac pacemaker complication,0.95048225
significant angina,True,Stable angina,0.9765047
the lack of conduit,True,Presence of stent of bypass graft,0.8929972
a large anterior myocardial infarction,True,Subendocardial ischemia,0.92287695
Hypercholesterolemia,True,Hypercholesterolemia,0.99999994
this pain,True,Pain crisis,0.94198585
anterior chest pain,True,Chest pain,0.9698453
radiation to right shoulder,True,Burn of right shoulder,0.9221283
n/v/palpitations,True,Palpitations,0.8806384
urine cocaine,True,Urinary crystal,0.91914415
elevations in the anterior leads ( v2-5 ),True,"Acute ST elevation MI, inferior wall",0.88918376
"some ST depressions in II , III , AvF",True,"Acute ST elevation MI, inferolateral wall",0.9006768
Pain,True,Pain,1.0000002
hazy plaque in LAD,True,Bilat itchy eyes,0.90568346
80% hazy plaque in circumflex,True,Dental caries on smooth surface penetrating into dentin,0.89867425
a totally occluded PLB ( with collaterals ),True,Hx of cerebral artery occlusive disease wo infarction,0.9101268
anginal symptoms,True,Stable angina,0.96194136
EKG changes,True,Hx of GERD,0.89929223
STEMI,True,Rales,0.91465044
"lesions in LAD , LcX , and PLB",True,"TB of lung, cavitary",0.9272377
hazy lesions,True,Black piedra,0.9285871
cocaine induced vasospasm,True,Cerebral vasospasm,0.939673
CHF,True,IUD surveillance,0.9178611
overload,True,Charge syndrome,0.8922317
ectopy,True,IgA deficiency,0.9086722
Cocaine use,True,Cocaine withdrawal,0.92928815
using cocaine,True,Cocaine withdrawal,0.93346304
EtOH use,True,Flegels disease,0.89986515
withdrawal,True,Agitation,0.9593164
aspiration,True,Ethanol poisoning,0.9002404
somnolent status,True,Parasomnia,0.90364444
change in mental status,True,Decline in functional status,0.92698026
multiple medical problems,True,Psychological factors affecting other medical conditions,0.91759026
minimally responsive,True,Slowness and poor responsiveness,0.89824903
decrease systolics,True,Left ventricular diastolic dysfunction,0.91171545
bradycardic,True,Bradycardia,0.9861206
depression,True,Fatigue,0.93985194
intentional overdose,True,Drug overdose,0.96651924
a high suicide risk,True,High fall risk,0.91207707
tongue biting,True,Tongue swelling,0.97392976
unresponsiveness,True,Slowness and poor responsiveness,0.8998378
